title,company,condition,link,source
AI 솔루션개발자채용,파워에이치알,서울서초구 | 경력 4~10년 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53468975&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
DVR 하드웨어개발자채용,파워에이치알,서울서초구 | 경력 3~10년 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53468974&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
티업엔조이 풀스택개발자채용 공고,(주)티업엔조이,"서울구로구 | 경력5년↑ | 대졸↑ | 정규직 | 5,000 만원",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53468844&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
[통신장비 기업] C언어/WiFi/임베디드리눅스개발자- 안양,주) 석세스코리아컨설팅,서울구로구 | 경력 3~15년 | 초대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53468841&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
3D 레이저 프로파일러개발자를 찾고 있어요[재택가능],(주)제이팩토리,울산동구 | 경력무관 | 학력무관 | 정규직·계약직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53468754&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
"풀스택개발자채용(React, React Native, Go, Spring Boot)",(주)엘핀,서울강서구 | 경력1년↑ | 고졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53467800&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
긴급ㅣICTㅣ플랫폼별 AI 기반 보안 솔루션개발자(주임-대리급),(주)베스트에치알 (Best HR),서울전체 | 경력3년↑ | 초대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53467666&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
ㅣICTㅣAI용 On-Device 소프트웨어개발자(과장-차장급),(주)베스트에치알 (Best HR),서울전체 | 경력7년↑ | 초대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53467663&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
ㅣICTㅣAI/ML 모델 연구/개발자(주임-대리급),(주)베스트에치알 (Best HR),서울전체 | 경력3년↑ | 석사↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53467661&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
(주)유니버셜리프트앤히타치코리아 AI 엔지니어 채용,(주)유니버셜리프트앤히타치코리아,경기광주시 | 경력무관 | 학력무관 | 정규직·계약직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53467605&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
모션인식 모바일 앱개발자,(주)제트플레이,서울마포구 | 경력3년↑ | 학력무관 | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53467559&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
제이크이엔엠(주) IT 개발 영업 파트너를 모십니다,제이크이엔엠(주),서울송파구 | 경력무관 | 학력무관 | 프리랜서,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53467501&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
머신 비전 및 산업용 로봇 제어개발자모집,극동시스템,경남김해시 | 경력5년↑ | 학력무관 | 정규직·프리랜서,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53467465&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
React  개발-판교,메가소프트(주),경기성남시 분당구 | 경력 3~10년 | 초대졸↑ | 프리랜서,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53467416&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
"[양재,강남]H사 백엔드개발자모집(4월투입/6개월이상근무)",(주)이노스트,서울서초구 | 경력5년↑ | 학력무관 | 프리랜서,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53467343&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
[반도체 후공정 중견기업] 반도체 RF Test 엔지니어 (5-14년),에이치알포유(주),서울금천구 | 경력 5~14년 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53467303&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
[코스피 상장 IT서비스 중견기업] 증권사 HTS 개발/운영(5~10년),에이치알포유(주),서울마포구 | 경력 5~12년 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53467253&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
[코스피 상장 IT서비스 중견기업] 증권사 MTS 앱/솔루션 개발,에이치알포유(주),서울마포구 | 경력 5~12년 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53467251&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
"[Hi:us]수소연료전지 모델링,HILs 제어개발 연구원 채용",(주)하이어스,"울산남구 | 신입·경력 | 대졸↑ | 정규직 | 3,600 만원",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53467219&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
[코스피 상장 IT서비스 중견기업] 증권사 웹/WTS 개발 (5~12년),에이치알포유(주),서울마포구 | 경력 5~12년 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53467207&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
[세계최고 탐지레이더기업] 웹 풀스택 개발 / 10년이상 (판교),(주)스카우트,"경기성남시 분당구 | 경력20년↓ | 학력무관 | 정규직 | 12,000 만원",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53467025&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
++블록체인 글로벌 기업++ 메인넷 개발,(주)백그라운드,서울강남구 | 경력 3~8년 | 초대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53467018&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
네트워크 제품 SW개발자,주) 석세스코리아컨설팅,경기성남시 분당구 | 경력7년↑ | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53467016&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
[대기업 계열사 통신장비 제조기업] 통신장비/중계기 SW개발팀장,에이치알포유(주),경기안양시 만안구 | 경력 10~20년 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53466854&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
[대기업 계열사 통신장비 제조기업] 펌웨어(F/W) 개발 팀장급,에이치알포유(주),경기안양시 만안구 | 경력16년↑ | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53466844&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
[대기업 계열사 통신장비 제조기업] 중계기 시스템 개발(팀장급),에이치알포유(주),경기안양시 만안구 | 경력 10~20년 | 초대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53466798&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
[대기업 계열사 통신장비 제조기업] 펌웨어(F/W) 개발 팀원급,에이치알포유(주),경기안양시 만안구 | 경력 5~16년 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53466757&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
[아이템베이]개발자(SM) 채용 경력 5~9년,(주)아이템베이,서울양천구 | 경력 5~9년 | 고졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53466718&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
[아이템베이]개발자(프론트엔드) 채용 경력 5년이상,(주)아이템베이,서울양천구 | 경력 5~10년 | 고졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53466716&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
"원전) 시스템 엔지니어, SMR제어기 경력직",(주)HR컨설팅그룹,서울마포구 | 경력 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53466672&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
[중견 IT솔루션] Java개발자(경력 5년 - 15년),파워에이치알,서울영등포구 | 경력 5~15년 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53466537&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
[중견 IT솔루션] Windows 클라이언트 에이전트개발자,파워에이치알,서울영등포구 | 경력 5~10년 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53466535&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
[제약대기업 계열사 IT솔루션기업] Salesforce 개발 팀장급,(주)맨토스파워,서울마포구 | 경력7년↑ | 학력무관 | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53466466&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
[글로벌 레이더 기술 선도 기업] 웹 풀스택개발자,(주)피플렙,경기성남시 분당구 | 경력10년↑ | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53466440&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e161b740-5a06-4d4f-bd1a-fb7062f7d4b2,사람인
[주식회사 딜리트] 프론트개발자모집(신입&경력),딜리트,"경기용인시 기흥구 | 경력무관 | 학력무관 | 정규직 | 3,200 만원",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53466419&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
[주식회사 딜리트] 백엔드개발자모집(신입&경력),딜리트,"경기용인시 기흥구 | 경력무관 | 학력무관 | 정규직 | 3,200 만원",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53466418&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
신입개발자모집,(주)미디소프트,"서울구로구 | 신입 | 초대졸↑ | 정규직 | 2,800 만원",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53466222&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
AI Agent 활용 웹(WEB) 풀스택개발자모집,(주)모빌리티지,"광주북구 | 신입·경력 | 대졸↑ | 정규직 | 3,204 만원",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53464806&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
민컴퍼니에서 00은행 재산관리 시스템 재구축개발자를 찾고 있어요,민컴퍼니,서울중구 | 경력10년↑ | 초대졸↑ | 프리랜서,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53463703&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
엠케이시스템에서 공기업 Java개발자함께해요,엠케이시스템,경남진주시 | 경력 3~9년 | 학력무관 | 프리랜서,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53463337&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
엠케이시스템 프리랜서개발자,엠케이시스템,서울금천구 | 경력 1~20년 | 초대졸↑ | 정규직·계약직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53463333&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
java프리랜서개발자모집,민컴퍼니,서울금천구 | 경력2년↑ | 초대졸↑ | 프리랜서,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53463326&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
Founder Track Intern (AI-Native Product Engineer),(주)탄소중립연구원,서울용산구 | 경력2년↑ | 학력무관 | 정규직·계약직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53463268&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
(주)씨지인사이드 AI개발자채용 안내,(주)씨지인사이드,서울마포구 | 경력2년↑ | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53463187&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
웹 풀스택개발자,주식회사본레이크,서울노원구 | 경력무관 | 초대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53463151&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
AI기반 디지털 교육콘텐츠 실무인재 과정 모집-서울매력일자리,(사)한국에이치알디기업협회,서울영등포구 | 경력무관 | 학력무관 | 정규직·계약직 | 253 만원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53463145&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
RF 시스템 엔지니어,주식회사본레이크,서울노원구 | 경력무관 | 초대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53463099&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
[경력] 프론트엔드개발자,(주)프리그로우,부산동구 | 경력 3~10년 | 학력무관 | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53462896&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
PACS S/W 엔지니어 모집(대구지사) -개발자X,(주)메디칼스탠다드,대구동구 | 신입·경력 | 학력무관 | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53462767&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
"PACS S/W 엔지니어 모집(대전, 오송지사) -개발자X",(주)메디칼스탠다드,충북청주시 흥덕구 | 신입·경력 | 학력무관 | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53462762&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
PACS S/W 엔지니어 모집(서울본사) -개발자X,(주)메디칼스탠다드,서울송파구 | 신입·경력 | 학력무관 | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53462760&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
System S/W개발자(PLC 제어) 경력 채용,인티맥스(주),경기성남시 분당구 | 경력8년↑ | 초대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53462752&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
Windows C++ 고성능 멀티 카메라 영상 처리 시스템개발자채용,(주)엔클로니,서울구로구 | 경력 5~15년 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53462735&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
"[정규직] 응용프로그램개발자신입, 경력자(파워빌더 1년이상)",㈜세일코리아넷,서울영등포구 | 경력무관 | 초대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53462605&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
[국내 중견 그룹사 소속 방산기업] 펌웨어(FW)개발자채용,(주)더라이징스타헤딩,대전유성구 | 경력 1~14년 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53462557&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
풀스택 웹개발자모집 / 경력직,(주)비트컴퓨터,서울서초구 | 경력 4~10년 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53462503&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
Artova 및 신규 AI 서비스 기획자,퍼스트브레인INT,서울강남구 | 경력3년↑ | 학력무관 | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53462069&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
"Wanted: AI 에이전트 백엔드개발자( RAG, 벡터DB 구축 )",퍼스트브레인INT,서울강남구 | 경력3년↑ | 학력무관 | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53462063&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
[외국계/게임사]게임 QA 모집,유한책임회사앤서스랩코리아,서울강남구 | 경력4년↑ | 학력무관 | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461997&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
[외국계/게임사]게임개발자모집(Developer),유한책임회사앤서스랩코리아,서울강남구 | 경력5년↑ | 학력무관 | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461977&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
"(주)휴이엠컴퍼니, 백엔드개발자모집 (경력/주35시간 근무)",(주)휴이엠컴퍼니,경기부천시 | 경력2년↑ | 대졸↑ | 정규직·계약직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461944&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
"(주)휴이엠컴퍼니, 웹풀스택 모집 (경력/주35시간 근무)",(주)휴이엠컴퍼니,경기부천시 | 경력2년↑ | 대졸↑ | 정규직·계약직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461943&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
청담동 위치 뷰티 AI솔루션기업 안드로이드개발자대리-과장급,한스컨설팅,"서울강남구 | 경력 5~12년 | 대졸↑ | 정규직 | 6,000 만원",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461922&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
"[부산] 응용프로그램개발자(C#, Web, MES) 3년이상 경력자 모집",(주)코리아소프트,부산사상구 | 경력 3~6년 | 학력무관 | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461866&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=50199613-93ba-44a9-902c-80302cb57491,사람인
(경력) IT개발자모집,(주)이츠인,경기과천시 | 경력 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461774&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
"CX본부 인프라 엔지니어 (DevOps, VDI 구축)",㈜아이엔소프트,서울영등포구 | 경력6년↑ | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461744&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
[대용산업] 기업부설연구소 연구원(개발자) 팀원 모집,대용산업,경기시흥시 | 경력무관 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461728&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
[리비바이오] 프론트엔드개발 산업기능요원,(주)리비바이오,서울강남구 | 경력무관 | 학력무관 | 산업기능요원·보충역,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461714&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
글로벌 서비스 풀스택 웹개발자,(주)세나테크놀로지,서울강남구 | 경력 2~5년 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461702&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
한림대학교부속춘천성심병원 인공지능개발자모집,한림대학교부속춘천성심병원,"강원춘천시 | 경력무관 | 석사↑ | 기간제·무기계약직 | 4,000 만원",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461550&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
